直播ID,用户ID,时间,动作
6946416846325156649,62792804211,2021-04-02-14-00-24,进入直播间
6946416846325156649,62793506616,2021-04-02-13-30-44,进入直播间
6946416846325156649,62796417989,2021-04-02-13-45-36,进入直播间
6946416846325156649,62821606135,2021-04-02-14-00-24,进入直播间
6946416846325156649,62824660846,2021-04-02-13-52-21,进入直播间
6946416846325156649,62826541847,2021-04-02-13-13-06,进入直播间
6946416846325156649,62828115321,2021-04-02-14-11-12,进入直播间
6946416846325156649,62828516631,2021-04-02-13-36-54,进入直播间
6946416846325156649,62843364014,2021-04-02-14-08-15,进入直播间
6946416846325156649,62850537724,2021-04-02-14-22-21,进入直播间
6946416846325156649,628534081226733,2021-04-02-13-55-37,进入直播间
6946416846325156649,628539322540812,2021-04-02-13-54-22,进入直播间
6946416846325156649,62868140832,2021-04-02-13-56-39,进入直播间
6946416846325156649,62868605010,2021-04-02-13-37-19,进入直播间
6946416846325156649,62874018362,2021-04-02-14-10-38,进入直播间
6946416846325156649,62884021884,2021-04-02-14-31-18,进入直播间
6946416846325156649,62910008369,2021-04-02-14-24-42,进入直播间
6946416846325156649,62917189124,2021-04-02-13-11-05,进入直播间
6946416846325156649,62917666015,2021-04-02-14-01-26,进入直播间
6946416846325156649,62963616861,2021-04-02-13-54-18,进入直播间
6946416846325156649,62972270531,2021-04-02-14-04-34,进入直播间
6946416846325156649,62972428955,2021-04-02-14-08-52,进入直播间
6946416846325156649,62973340200,2021-04-02-14-25-45,进入直播间
6946416846325156649,62985623390,2021-04-02-14-28-35,进入直播间
6946416846325156649,62995470282,2021-04-02-13-58-36,进入直播间
6946416846325156649,63000105840,2021-04-02-13-49-50,进入直播间
6946416846325156649,63019662202,2021-04-02-13-34-03,进入直播间
6946416846325156649,63025260125,2021-04-02-14-17-12,弹幕: 探歌呢 看下
6946416846325156649,63025260125,2021-04-02-14-17-03,进入直播间
6946416846325156649,63025260125,2021-04-02-14-21-52,弹幕: 感觉像q3阿
6946416846325156649,63034347591,2021-04-02-13-55-53,进入直播间
6946416846325156649,63081675064,2021-04-02-13-58-15,进入直播间
6946416846325156649,63096681650,2021-04-02-14-02-08,进入直播间
6946416846325156649,63123247808,2021-04-02-13-44-04,进入直播间
6946416846325156649,63123527372,2021-04-02-13-54-26,进入直播间
6946416846325156649,63157820933,2021-04-02-14-15-48,进入直播间
6946416846325156649,63175325969,2021-04-02-14-11-24,进入直播间
6946416846325156649,63181435481,2021-04-02-13-30-40,进入直播间
6946416846325156649,63185598342,2021-04-02-14-15-14,进入直播间
6946416846325156649,63187739489,2021-04-02-13-36-58,进入直播间
6946416846325156649,63204273835,2021-04-02-13-36-25,弹幕: 每个地区的指导价不一样？
6946416846325156649,63212894610,2021-04-02-13-55-45,进入直播间
6946416846325156649,63230963126,2021-04-02-14-01-47,进入直播间
6946416846325156649,63233669637,2021-04-02-13-44-21,进入直播间
6946416846325156649,63233669637,2021-04-02-13-48-52,进入直播间
6946416846325156649,63234755341,2021-04-02-14-10-21,进入直播间
6946416846325156649,63237630012,2021-04-02-13-39-45,进入直播间
6946416846325156649,63245849386,2021-04-02-14-27-37,进入直播间
6946416846325156649,63245928987,2021-04-02-13-38-05,进入直播间
6946416846325156649,63254996370,2021-04-02-13-49-38,进入直播间
6946416846325156649,63289746859,2021-04-02-13-47-37,进入直播间
6946416846325156649,63308304239,2021-04-02-14-12-35,进入直播间
6946416846325156649,63320221853,2021-04-02-14-00-36,进入直播间
6946416846325156649,63324636229,2021-04-02-13-36-04,进入直播间
6946416846325156649,63324636229,2021-04-02-13-36-29,弹幕: 豪华款可以选电动后尾箱么
6946416846325156649,63324636229,2021-04-02-13-38-01,弹幕: 豪华款可以选装电动后备箱么
6946416846325156649,63324636229,2021-04-02-13-38-05,点赞
6946416846325156649,63324636229,2021-04-02-13-38-09,点赞
6946416846325156649,63324898361,2021-04-02-13-54-55,进入直播间
6946416846325156649,63329782511,2021-04-02-13-29-26,进入直播间
6946416846325156649,63335854364,2021-04-02-13-49-55,进入直播间
6946416846325156649,63335854364,2021-04-02-13-56-39,进入直播间
6946416846325156649,63335854364,2021-04-02-14-07-12,进入直播间
6946416846325156649,63337185640,2021-04-02-13-31-01,进入直播间
6946416846325156649,63337381193,2021-04-02-14-32-50,进入直播间
6946416846325156649,63343530259,2021-04-02-14-16-50,进入直播间
6946416846325156649,63343738074,2021-04-02-14-25-03,进入直播间
6946416846325156649,63359306479,2021-04-02-13-32-35,进入直播间
6946416846325156649,633750344978103,2021-04-02-13-59-30,进入直播间
6946416846325156649,63387058619,2021-04-02-14-20-03,进入直播间
6946416846325156649,63400130827,2021-04-02-14-11-58,进入直播间
6946416846325156649,63418475310,2021-04-02-14-04-51,进入直播间
6946416846325156649,63421164659,2021-04-02-13-40-35,进入直播间
6946416846325156649,63421964486,2021-04-02-14-23-07,进入直播间
6946416846325156649,63429027817,2021-04-02-13-33-00,进入直播间
6946416846325156649,63446640028,2021-04-02-14-32-45,进入直播间
6946416846325156649,63453203588,2021-04-02-14-15-52,进入直播间
6946416846325156649,63466513338,2021-04-02-14-22-46,进入直播间
6946416846325156649,63467114434,2021-04-02-13-47-25,进入直播间
6946416846325156649,63469903236,2021-04-02-13-09-40,弹幕: CC
6946416846325156649,63489536512,2021-04-02-13-40-19,进入直播间
6946416846325156649,63489536512,2021-04-02-13-43-39,进入直播间
6946416846325156649,63506601652,2021-04-02-13-38-26,进入直播间
6946416846325156649,63519610722,2021-04-02-14-10-34,进入直播间
6946416846325156649,63526439784,2021-04-02-13-37-02,进入直播间
6946416846325156649,63536310439,2021-04-02-13-09-19,进入直播间
6946416846325156649,63536310439,2021-04-02-13-12-03,进入直播间
6946416846325156649,63536612219,2021-04-02-14-10-17,进入直播间
6946416846325156649,63543145176,2021-04-02-13-32-30,进入直播间
6946416846325156649,63551258458,2021-04-02-13-09-40,弹幕: 11万多是手动舒适星吗
6946416846325156649,63551258458,2021-04-02-13-11-18,弹幕: 舒适型有后视镜折叠吗？
6946416846325156649,63551258458,2021-04-02-13-11-18,弹幕: 1
6946416846325156649,63551258458,2021-04-02-13-30-25,进入直播间
6946416846325156649,63561018987,2021-04-02-14-19-21,进入直播间
6946416846325156649,63573430252,2021-04-02-14-19-05,进入直播间
6946416846325156649,63589443246,2021-04-02-13-58-52,进入直播间
6946416846325156649,63589443246,2021-04-02-14-00-28,进入直播间
6946416846325156649,63626981998,2021-04-02-13-31-18,进入直播间
6946416846325156649,63626981998,2021-04-02-13-31-39,弹幕: 多少钱
6946416846325156649,63651780065,2021-04-02-13-41-55,进入直播间
6946416846325156649,63653057321,2021-04-02-14-02-50,进入直播间
6946416846325156649,63660257339,2021-04-02-13-45-49,进入直播间
6946416846325156649,63660279294,2021-04-02-13-38-47,进入直播间
6946416846325156649,63661146528,2021-04-02-13-11-55,进入直播间
6946416846325156649,63666521662,2021-04-02-14-26-01,进入直播间
6946416846325156649,63669770549,2021-04-02-14-20-28,进入直播间
6946416846325156649,63669843080,2021-04-02-13-12-58,进入直播间
6946416846325156649,63673897431,2021-04-02-13-44-21,进入直播间
6946416846325156649,63685795502,2021-04-02-13-30-57,进入直播间
6946416846325156649,63704261947,2021-04-02-13-53-48,进入直播间
6946416846325156649,63710661443,2021-04-02-14-12-23,进入直播间
6946416846325156649,63712109679,2021-04-02-14-29-58,进入直播间
6946416846325156649,63716188729,2021-04-02-13-30-40,进入直播间
6946416846325156649,63736024720,2021-04-02-13-49-05,进入直播间
6946416846325156649,63758118126,2021-04-02-14-04-51,进入直播间
6946416846325156649,63770862170,2021-04-02-13-31-10,进入直播间
6946416846325156649,63772048209,2021-04-02-14-02-04,进入直播间
6946416846325156649,63791941847,2021-04-02-13-33-46,进入直播间
6946416846325156649,63793521833,2021-04-02-13-38-30,进入直播间
6946416846325156649,63797060841,2021-04-02-13-37-36,进入直播间
6946416846325156649,63829914221,2021-04-02-14-15-10,进入直播间
6946416846325156649,63851213468,2021-04-02-13-12-45,进入直播间
6946416846325156649,63886457320,2021-04-02-13-56-43,进入直播间
6946416846325156649,63888548661,2021-04-02-14-08-44,进入直播间
6946416846325156649,63894201327,2021-04-02-14-07-12,进入直播间
6946416846325156649,63899048259,2021-04-02-13-30-17,进入直播间
6946416846325156649,63900116335,2021-04-02-13-48-44,弹幕: 大众CC
6946416846325156649,63908339000,2021-04-02-14-12-35,进入直播间
6946416846325156649,63919107544,2021-04-02-14-08-48,进入直播间
6946416846325156649,63922836283,2021-04-02-14-05-07,进入直播间
6946416846325156649,63928321317,2021-04-02-14-12-10,进入直播间
6946416846325156649,63938965585,2021-04-02-13-34-15,进入直播间
6946416846325156649,63940446742,2021-04-02-13-33-08,进入直播间
6946416846325156649,63944466309,2021-04-02-13-37-56,进入直播间
6946416846325156649,63945371043,2021-04-02-14-05-49,进入直播间
6946416846325156649,63964518085,2021-04-02-14-13-59,进入直播间
6946416846325156649,63966091511,2021-04-02-14-16-05,进入直播间
6946416846325156649,63974029437,2021-04-02-13-33-42,进入直播间
6946416846325156649,63974029437,2021-04-02-13-44-21,进入直播间
6946416846325156649,63984099586,2021-04-02-13-56-43,进入直播间
6946416846325156649,63984776300,2021-04-02-13-35-18,进入直播间
6946416846325156649,64021703576,2021-04-02-14-14-37,进入直播间
6946416846325156649,64033178763,2021-04-02-13-52-00,进入直播间
6946416846325156649,64037227287,2021-04-02-13-30-00,进入直播间
6946416846325156649,64037831073,2021-04-02-14-20-20,进入直播间
6946416846325156649,64037860297,2021-04-02-13-35-01,进入直播间
6946416846325156649,64044420220,2021-04-02-13-35-10,进入直播间
6946416846325156649,64046941325,2021-04-02-13-44-04,进入直播间
6946416846325156649,64046983134,2021-04-02-13-38-59,进入直播间
6946416846325156649,64046983134,2021-04-02-13-46-22,进入直播间
6946416846325156649,64057590805,2021-04-02-13-09-48,进入直播间
6946416846325156649,64091926298,2021-04-02-13-44-59,进入直播间
6946416846325156649,64091926298,2021-04-02-13-45-03,进入直播间
6946416846325156649,64092580020,2021-04-02-13-48-11,进入直播间
6946416846325156649,64092734099,2021-04-02-14-25-24,进入直播间
6946416846325156649,64095646570,2021-04-02-13-51-22,进入直播间
6946416846325156649,64109787035,2021-04-02-13-58-07,进入直播间
6946416846325156649,64119647502,2021-04-02-14-15-56,进入直播间
6946416846325156649,64121658455,2021-04-02-13-34-03,进入直播间
6946416846325156649,64130848974,2021-04-02-14-08-19,进入直播间
6946416846325156649,64150266304,2021-04-02-13-32-17,进入直播间
6946416846325156649,64165347349,2021-04-02-13-49-09,进入直播间
6946416846325156649,64166769823,2021-04-02-13-36-08,进入直播间
6946416846325156649,64168101319,2021-04-02-13-50-24,进入直播间
6946416846325156649,641727277582909,2021-04-02-14-31-26,进入直播间
6946416846325156649,641737152529815,2021-04-02-14-15-10,进入直播间
6946416846325156649,64194637729,2021-04-02-14-02-46,进入直播间
6946416846325156649,64196269895,2021-04-02-13-37-52,进入直播间
6946416846325156649,64197605810,2021-04-02-13-41-04,进入直播间
6946416846325156649,64198967754,2021-04-02-14-04-17,进入直播间
6946416846325156649,64203878934,2021-04-02-13-32-26,进入直播间
6946416846325156649,64203878934,2021-04-02-13-33-08,进入直播间
6946416846325156649,64217566734,2021-04-02-14-09-30,进入直播间
6946416846325156649,64240464349,2021-04-02-13-59-01,进入直播间
6946416846325156649,64242680532,2021-04-02-14-06-06,进入直播间
6946416846325156649,64264953762,2021-04-02-13-30-13,进入直播间
6946416846325156649,64269337078,2021-04-02-14-29-17,进入直播间
6946416846325156649,64270100412,2021-04-02-14-28-06,进入直播间
6946416846325156649,64303573024,2021-04-02-13-32-56,进入直播间
6946416846325156649,64303573024,2021-04-02-13-33-58,关注
6946416846325156649,64346313192,2021-04-02-13-47-42,进入直播间
6946416846325156649,64346313192,2021-04-02-13-49-00,进入直播间
6946416846325156649,64346313192,2021-04-02-14-07-21,进入直播间
6946416846325156649,64346313192,2021-04-02-14-11-29,弹幕: 看看速腾
6946416846325156649,64384626821,2021-04-02-14-29-04,进入直播间
6946416846325156649,64401301018,2021-04-02-14-27-03,进入直播间
6946416846325156649,64409836081,2021-04-02-13-50-24,进入直播间
6946416846325156649,64409836081,2021-04-02-14-15-39,进入直播间
6946416846325156649,64414598540,2021-04-02-14-02-21,进入直播间
6946416846325156649,64426758242,2021-04-02-13-48-56,进入直播间
6946416846325156649,64465983793,2021-04-02-13-58-52,进入直播间
6946416846325156649,64467616152,2021-04-02-14-19-05,进入直播间
6946416846325156649,64481020881,2021-04-02-14-08-02,进入直播间
6946416846325156649,64481020881,2021-04-02-14-20-11,进入直播间
6946416846325156649,64497643230,2021-04-02-13-10-49,进入直播间
6946416846325156649,64518365092,2021-04-02-14-32-45,进入直播间
6946416846325156649,64530880415,2021-04-02-13-37-15,进入直播间
6946416846325156649,64546550739,2021-04-02-14-18-56,进入直播间
6946416846325156649,64546786891,2021-04-02-13-36-58,进入直播间
6946416846325156649,64548535790,2021-04-02-14-17-41,进入直播间
6946416846325156649,64562747234,2021-04-02-13-44-12,进入直播间
6946416846325156649,64566439066,2021-04-02-13-55-28,进入直播间
6946416846325156649,64600360940,2021-04-02-13-36-21,进入直播间
6946416846325156649,64604557329,2021-04-02-13-41-21,进入直播间
6946416846325156649,64611534747,2021-04-02-14-24-42,进入直播间
6946416846325156649,646132507349351,2021-04-02-13-56-27,进入直播间
6946416846325156649,64614388395,2021-04-02-13-11-47,进入直播间
6946416846325156649,646146712935939,2021-04-02-14-22-50,进入直播间
6946416846325156649,64621585423,2021-04-02-13-30-49,进入直播间
6946416846325156649,64645597020,2021-04-02-13-31-26,进入直播间
6946416846325156649,64646842193,2021-04-02-14-11-33,进入直播间
6946416846325156649,64672706350,2021-04-02-14-23-19,进入直播间
6946416846325156649,64675347246,2021-04-02-13-38-01,进入直播间
6946416846325156649,64675567009,2021-04-02-14-30-15,进入直播间
6946416846325156649,64690156064,2021-04-02-13-29-34,进入直播间
6946416846325156649,64718582122,2021-04-02-13-12-16,进入直播间
6946416846325156649,64737667496,2021-04-02-13-44-21,进入直播间
6946416846325156649,6474222229,2021-04-02-13-46-31,进入直播间
6946416846325156649,64758553815,2021-04-02-13-39-28,进入直播间
6946416846325156649,64764537631,2021-04-02-14-02-00,进入直播间
6946416846325156649,64798236513,2021-04-02-13-52-46,进入直播间
6946416846325156649,64798236513,2021-04-02-14-08-52,进入直播间
6946416846325156649,64798236513,2021-04-02-14-17-12,进入直播间
6946416846325156649,64798236513,2021-04-02-14-22-00,进入直播间
6946416846325156649,64801347911,2021-04-02-14-22-46,进入直播间
